AccountZAnnualRevenue,AccountZBillingCountry,AccountZBillingState,AccountZIndustry,AccountZIsPersonAccount,AccountZName,AccountZType,AccountId,AmountPaid,ApplicationCaseId,ApplicationCategory,ApplicationSourceFlag,ApplicationType,AppliedDate,BusinessLicenseZAccountId,BusinessLicenseZBusinessTypeZName,BusinessLicenseZBusinessTypeId,BusinessLicenseZIdentifier,BusinessLicenseZIssuer,BusinessLicenseZName,BusinessLicenseZPeriodEnd,BusinessLicenseZPeriodStart,BusinessLicenseZRegAuthTypeZName,BusinessLicenseZRegAuthTypeZRegulatoryAuthorityZName,BusinessLicenseZRegulatoryAuthorizationTypeId,BusinessLicenseZStatus,BusinessTypeZAuthorizationActivityType,BusinessTypeZIndustry,BusinessTypeZName,BusinessTypeId,CaseZAccountZIndustry,CaseZAccountZName,CaseZAccountZType,CaseZAccountId,CaseZCreatedDate,CaseZReason,CaseZStatus,CaseZSuppliedName,CaseZType,Category,CreatedDate,Id,LicensePermitNameId,LicenseTypeId,Name,RegAuthTypeZDurationType,RegAuthTypeZIssuingDepartmentId,RegAuthTypeZName,RegAuthTypeZProcessingDuration,RegAuthTypeZRegulatoryAuthCategory,RegAuthTypeZRegulatoryAuthCode,RegAuthTypeZRegulatoryAuthorityZName,Status,WasReturned
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-07-04T10:56:16.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFPIA0,,0ehHr000000CdF6IAK,BLA-0000000396,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-12-25T14:46:00.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHqIAK,,0ehHr000000CdFrIAK,BLA-0000000547,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-06-02T12:32:16.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFmIAK,,0ehHr000000CdFEIA0,BLA-0000000419,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-05-23T22:25:58.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFuIAK,,0ehHr000000CdFrIAK,BLA-0000000427,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-07-28T21:15:38.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGMIA0,,0ehHr000000CdF6IAK,BLA-0000000455,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-12-04T11:03:02.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDNIA0,,0ehHr000000CdFrIAK,BLA-0000000270,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-05-16T06:16:53.000Z,,,,,,,,,,,,,Business,Retail,Retail,2gFHr000000XaQoMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCMIA0,,0ehHr000000CdF6IAK,BLA-0000000207,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-03-29T15:42:18.000Z,,,,,,,,,,,,,Business,Retail,Beauty Salon,2gFHr000000XaQpMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaBNIA0,,0ehHr000000CdF6IAK,BLA-0000000146,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-11T23:04:10.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaGZIA0,,0ehHr000000CdF6IAK,BLA-0000000468,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-02-25T16:52:50.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBoIAK,,0ehHr000000CdFRIA0,BLA-0000000173,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Violations Observed,false
,,,,,,,001Hr00001s8t4hIAA,,500Hr00001aqHydIAE,Basic,Business License Application,,2022-01-14T20:30:00.000Z,,,,,,,,,,,,,Business,Retail,Beauty Salon,2gFHr000000XaQpMAK,,,,001Hr00001s8ss7IAA,2023-11-07T15:01:48.000Z,,New,,Establishment License,License,2023-11-07T15:01:48.000Z,0f0Hr000000XZu7IAG,,0ehHr000000CdF3IAK,BLA-0000000044,Hour,19pHr000000CeuFIAS,Business Reopening Permit,,Permit,,Government of the Future,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-07-02T21:51:44.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaDKIA0,,0ehHr000000CdFRIA0,BLA-0000000267,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-04-22T09:18:41.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaBmIAK,,0ehHr000000CdFrIAK,BLA-0000000171,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-09-28T01:15:10.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHnIAK,,0ehHr000000CdFRIA0,BLA-0000000544,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-01-28T08:55:44.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBjIAK,,0ehHr000000CdF6IAK,BLA-0000000168,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-08-02T22:10:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHUIA0,,0ehHr000000CdFEIA0,BLA-0000000525,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-10-30T21:12:33.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFtIAK,,0ehHr000000CdF6IAK,BLA-0000000426,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-06-08T19:56:18.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHOIA0,,0ehHr000000CdFrIAK,BLA-0000000519,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Application Accepted,false
,United States,Wisconsin,Technology,false,Bae Systems,Partner,001Hr00001s8stJIAQ,,500Hr00001aqHygIAE,Basic,Business License Application,,2022-02-01T17:00:00.000Z,,,,,,,,,,,,,Business,,Contractor,2gFHr000000XaQvMAK,,,,001Hr00001s8ss7IAA,2023-11-07T15:01:48.000Z,,New,,Establishment License,Permit,2023-11-07T15:01:48.000Z,0f0Hr000000XZu2IAG,,0ehHr000000CdF7IAK,BLA-0000000045,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-09-24T03:51:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaGiIAK,,0ehHr000000CdFrIAK,BLA-0000000477,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-04-08T00:11:11.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaB3IAK,,0ehHr000000CdF6IAK,BLA-0000000126,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-03-18T13:13:16.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaC5IAK,,0ehHr000000CdFrIAK,BLA-0000000190,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-06-23T05:34:13.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCqIAK,,0ehHr000000CdFrIAK,BLA-0000000237,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-08-04T03:10:21.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T16:11:35.000Z,0f0Hr000000XaAmIAK,,0ehHr000000CdFrIAK,BLA-0000000109,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-18T22:16:31.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCoIAK,,0ehHr000000CdFrIAK,BLA-0000000235,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-06-29T11:07:21.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaGpIAK,,0ehHr000000CdF6IAK,BLA-0000000484,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-12-15T12:53:27.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHlIAK,,0ehHr000000CdF6IAK,BLA-0000000542,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-01-24T03:42:15.000Z,,,,,,,,,,,,,Business,Retail,Retail,2gFHr000000XaQoMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCOIA0,,0ehHr000000CdF6IAK,BLA-0000000209,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-12-14T02:32:16.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHMIA0,,0ehHr000000CdF7IAK,BLA-0000000517,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-08-07T10:20:44.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGDIA0,,0ehHr000000CdFEIA0,BLA-0000000446,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-10-19T08:52:53.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHaIAK,,0ehHr000000CdF6IAK,BLA-0000000531,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-03-22T00:39:41.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHJIA0,,0ehHr000000CdFrIAK,BLA-0000000514,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-02T21:45:02.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGjIAK,,0ehHr000000CdF7IAK,BLA-0000000478,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-07-11T18:07:00.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaE8IAK,,0ehHr000000CdFrIAK,BLA-0000000317,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-04-23T04:09:36.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBWIA0,,0ehHr000000CdFrIAK,BLA-0000000155,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-04-16T03:02:14.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDBIA0,,0ehHr000000CdFRIA0,BLA-0000000258,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-04-06T07:43:54.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaDnIAK,,0ehHr000000CdFRIA0,BLA-0000000296,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-01-23T20:58:11.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaBVIA0,,0ehHr000000CdF6IAK,BLA-0000000154,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-02-27T17:21:32.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBfIAK,,0ehHr000000CdFrIAK,BLA-0000000164,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-20T11:43:05.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGNIA0,,0ehHr000000CdFEIA0,BLA-0000000456,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-12-21T07:03:11.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGkIAK,,0ehHr000000CdF7IAK,BLA-0000000479,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-12-26T17:21:37.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaC2IAK,,0ehHr000000CdF7IAK,BLA-0000000187,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-05-15T16:03:10.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaGYIA0,,0ehHr000000CdFrIAK,BLA-0000000467,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-04T23:12:30.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaE1IAK,,0ehHr000000CdF6IAK,BLA-0000000310,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-02-10T10:57:40.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaHDIA0,,0ehHr000000CdFrIAK,BLA-0000000508,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-10T12:37:24.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDbIAK,,0ehHr000000CdFrIAK,BLA-0000000284,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-10T06:04:09.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEcIAK,,0ehHr000000CdFrIAK,BLA-0000000347,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-03-02T01:28:21.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaH7IAK,,0ehHr000000CdF7IAK,BLA-0000000502,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-06-14T17:11:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGlIAK,,0ehHr000000CdFrIAK,BLA-0000000480,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-11-14T11:17:20.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaDtIAK,,0ehHr000000CdFEIA0,BLA-0000000302,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-11T12:34:37.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFhIAK,,0ehHr000000CdF7IAK,BLA-0000000414,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-01-24T09:37:44.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaB1IAK,,0ehHr000000CdFEIA0,BLA-0000000124,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-03-11T08:05:24.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaF6IAK,,0ehHr000000CdF7IAK,BLA-0000000377,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-09-29T01:14:19.000Z,,,,,,,,,,,,,Business,Retail,Retail,2gFHr000000XaQoMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCRIA0,,0ehHr000000CdFrIAK,BLA-0000000212,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-31T06:39:55.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T16:11:35.000Z,0f0Hr000000XaApIAK,,0ehHr000000CdFEIA0,BLA-0000000112,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Application Accepted,false
,,,,,,,001Hr00001s8sv3IAA,,,Permit,Business License Application,New,2022-02-02T16:52:00.000Z,,,,,,,,,,,,,Business,Retail,Underground Petroleum Tank Owner,2gFHr000000XaQuMAK,,,,,,,,,,Permit,2023-11-07T15:01:48.000Z,0f0Hr000000XZtuIAG,,0ehHr000000CdF9IAK,BLA-0000000033,Hour,19pHr000000CeuHIAS,Petroleum Tank Permit,,Permit,,Department of Building Inspection,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-01-26T05:36:11.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFSIA0,,0ehHr000000CdFEIA0,BLA-0000000399,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-08-09T20:22:47.000Z,,,,,,,,,,,,,Business,Retail,Retail,2gFHr000000XaQoMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCQIA0,,0ehHr000000CdFrIAK,BLA-0000000211,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Violations Observed,false
